NOME_FUNDO,DOC_FUNDO,DATA_FUNDO,NOME_ORIGINADOR,DOC_ORIGINADOR,COD_ORIGINADOR,NOME_CEDENTE,DOC_CEDENTE,NOME_SACADO,DOC_SACADO,SEU_NUMERO,NU_DOCUMENTO,TIPO_RECEBIVEL,VALOR_NOMINAL,VALOR_PRESENTE,VALOR_AQUISICAO,VALOR_PDD,FAIXA_PDD,DATA_REFERENCIA,DATA_VENCIMENTO_ORIGINAL,DATA_VENCIMENTO_AJUSTADA,DATA_EMISSAO,DATA_AQUISICAO,PRAZO,PRAZO_ATUAL,SITUACAO_RECEBIVEL,TAXA_CESSAO,TX_RECEBIVEL,COOBRIGACAO,CHAVE_NF,NOSSO_NUMERO,Unnamed: 31,Dias_Emissao,Dias_Hoje,sumDias_Hoje,Yield_ini,Yield_hje,sumYield_ini,Yield_hje_PDD,sumYield_PDD,Emissao_Month,Emissao_Year
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,A J N M MARTINS ME,24.286.013/0001-37,0000000000210000000050200,26807001,Duplicata,717.67,717.67,702.97,358.84,F,2020-02-28,2019-10-22,2019-10-22,2019-09-23,2019-09-24,20,-129,Vencido,0.28718206,0.29792265,Sim,35190951986958000487550030000268071002055546,926700003070,,22,-90,-64590.299999999996,0.2675160403666428,0.0,0.0,-0.8564183076344053,-614.6257268399836,9,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,A J N M MARTINS ME,24.286.013/0001-37,0000000000210000000050201,26807002,Duplicata,717.67,717.67,688.74,358.84,F,2020-02-28,2019-11-21,2019-11-21,2019-09-23,2019-09-24,41,-99,Vencido,0.28718206,0.2877512,Sim,35190951986958000487550030000268071002055546,926700003089,,43,-69,-49519.229999999996,0.2726925424409421,0.0,0.0,-0.9204639531363074,-660.5893652473337,9,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,AGRICOLA MORENO DE LUIZ ANTONIO LTDA,15.417.965/0001-51,0000000000210000000048779,126747001,Duplicata,1096.98,1096.98,1062.52,548.49,F,2020-02-28,2019-10-26,2019-10-26,2019-09-12,2019-09-12,32,-125,Vencido,0.29405106,0.28576047,Sim,35190951986958000134550010001267471002935645,925500001069,,33,-86,-94340.28,0.27600444709204996,0.0,0.0,-0.8688065642424264,-953.0634248426569,9,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,AGRICOLA MORENO DE NIPOA LTDA,15.418.409/0001-08,0000000000210000000049097,126820001,Duplicata,1727.22,1727.22,1672.31,863.61,F,2020-02-28,2019-10-30,2019-10-30,2019-09-16,2019-09-16,32,-121,Vencido,0.29171426,0.2897131,Sim,35190951986958000134550010001268201004594324,925900000487,,33,-84,-145086.48,0.27980804665909687,0.0,0.0,-0.875,-1511.3175,9,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,ALVES FOGACAO & CIA LTDA,58.637.448/0001-09,0000000000210000000056861,129713002,Duplicata,396.8,394.25,380.07,0.0,AA,2020-02-28,2020-03-09,2020-03-09,2020-01-10,2020-01-10,39,6,A vencer,0.31042606,0.32093951,Sim,35200151986958000134550010001297131004642198,,,40,4,1577.0,0.3117795539630732,0.5010583451624082,197.54225258027944,0.5010583451624082,197.54225258027944,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,ALZE JUAZEIRO LTDA - ME,14.921.069/0001-62,0000000000210000000049388,126948002,Duplicata,786.84,786.84,749.37,236.05,E,2020-02-28,2019-11-17,2019-11-17,2019-09-19,2019-09-19,41,-103,Vencido,0.34810402,0.34971401,Sim,35190951986958000134550010001269481008791252,,,42,-72,-56652.48,0.34011096895253745,0.0,0.0,-0.7130219637063504,-561.0342019227048,9,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,AMERICAN BULL IMPLEMENTOS RODOVIARIOS LT,17.257.993/0001-84,0000000000210000000057949,130686001,Duplicata,2800.0,2747.68,2737.44,0.0,AA,2020-02-28,2020-03-21,2020-03-21,2020-02-21,2020-02-21,19,16,A vencer,0.3459329,0.34945054,Sim,35200251986958000134550010001306861000186144,,,20,14,38467.52,0.32937994278933846,0.40428034654810574,1110.833022603299,0.40428034654810574,1110.833022603299,2,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,ANAMAR COM TRANSPORTES LT,56.697.287/0001-05,0000000000210000000057713,130463001,Duplicata,593.0,587.56,580.03,0.0,AA,2020-02-28,2020-03-11,2020-03-11,2020-02-11,2020-02-12,18,8,A vencer,0.33659828,0.36288533,Sim,35200251986958000134550010001304631005640689,004300000019,,20,6,3525.3599999999997,0.3213363561223481,0.4726644077739588,277.7186994316672,0.4726644077739588,277.7186994316672,2,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,ANAMAR COM TRANSPORTES LT,56.697.287/0001-05,0000000000210000000057714,130463002,Duplicata,593.0,572.87,567.47,0.0,AA,2020-02-28,2020-04-10,2020-04-10,2020-02-11,2020-02-12,40,30,A vencer,0.33659828,0.31948438,Sim,35200251986958000134550010001304631005640689,004300000027,,42,28,16040.36,0.3021790933898594,0.364543931957952,208.83628230075195,0.364543931957952,208.83628230075195,2,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-03-04,FENIX CONSULTORIA DE CREDITO EIRELI,26.154.553/0001-92,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,ANDERSON ROGERIO DOS REIS,277.133.888-26,A00000045376b01b01b00001b,125147001,Duplicata,3600.0,3600.0,3567.9,2520.0,G,2020-02-28,2019-09-12,2019-09-12,2019-07-24,2019-08-30,9,-169,Vencido,0.05884322,0.2850356,Nao,,,,37,-118,-424800.0,0.06290114992010154,0.0,0.0,-0.9235559484794466,-3324.8014145260076,7,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-03-04,FENIX CONSULTORIA DE CREDITO EIRELI,26.154.553/0001-92,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,ANDERSON ROGERIO DOS REIS,277.133.888-26,A00000045373b01b01b00001b,125148001,Duplicata,3600.0,3600.0,3325.6,2520.0,G,2020-02-28,2019-12-20,2019-12-20,2019-07-24,2019-08-30,79,-70,Vencido,0.05884322,0.28776104,Nao,,,,107,-48,-172800.0,0.20529495631390526,0.0,0.0,-0.9982015987850837,-3593.5257556263014,7,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-03-04,FENIX CONSULTORIA DE CREDITO EIRELI,26.154.553/0001-92,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,ANDERSON ROGERIO DOS REIS,277.133.888-26,A00000045374b01b01b00001b,125148002,Duplicata,3600.0,3600.0,3258.85,2520.0,G,2020-02-28,2020-01-17,2020-01-17,2019-07-24,2019-08-30,97,-42,Vencido,0.05884322,0.29517957,Nao,,,,125,-30,-108000.0,0.22227258152296003,0.0,0.0,-0.9999594660861942,-3599.854077910299,7,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-03-04,FENIX CONSULTORIA DE CREDITO EIRELI,26.154.553/0001-92,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,ANDERSON ROGERIO DOS REIS,277.133.888-26,A00000045375b01b01b00001b,125148003,Duplicata,3600.0,3600.0,3254.28,2520.0,G,2020-02-28,2020-01-19,2020-01-19,2019-07-24,2019-08-30,98,-40,Vencido,0.05884322,0.29643554,Nao,,,,126,-29,-104400.0,0.22375693866954838,0.0,0.0,-0.9999714001334592,-3599.897040480453,7,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,ANTONIO MIGUEL FERRARI MECANICA EPP,66.103.219/0001-24,0000000000210000000056748,129625002,Duplicata,518.0,516.39,497.5,0.0,AA,2020-02-28,2020-03-04,2020-03-04,2020-01-08,2020-01-08,38,3,A vencer,0.29942792,0.30706096,Sim,35200151986958000134550010001296251003902957,000800000400,,39,1,516.39,0.29811718052626945,1.1912298764244,615.139195886796,1.1912298764244,615.139195886796,1,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,ANTONIO NAVARRO JUNIOR TRANSP EPP,11.097.386/0001-18,0000000000210000000057774,130518001,Duplicata,260.0,257.65,254.95,0.0,AA,2020-02-28,2020-03-11,2020-03-11,2020-02-13,2020-02-14,16,8,A vencer,0.33063491,0.36195803,Sim,35200251986958000134550010001305181006191390,004500000315,,18,6,1545.8999999999999,0.3160022849700941,0.4642473587100602,119.613331971647,0.4642473587100602,119.613331971647,2,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-03-04,FENIX CONSULTORIA DE CREDITO EIRELI,26.154.553/0001-92,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,ARC COM DE AUTOS PECAS LTDA,51.986.958/0001-34,CONF_ARC02,CONF_ARC02,Duplicata de Servico Fisico,748365.22,734070.61,748365.22,22022.12,C,2020-02-28,2020-07-02,2020-07-02,2019-08-29,2019-08-30,210,85,A vencer,0.05884322,0.0,Nao,,,,212,83,60927860.629999995,0.0,0.0603030616652962,44266.7052615116,0.1630354323445924,119679.51927280867,8,2019
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,AUTOPORT TRANSPORTES E LOGISTICA LTDA,07.677.731/0002-04,0000000000210000000057769,130522001,Duplicata,530.0,524.03,519.0,0.0,AA,2020-02-28,2020-03-13,2020-03-13,2020-02-13,2020-02-14,18,10,A vencer,0.33063491,0.34127912,Sim,35200251986958000134550010001305221002513018,00450000003P,,20,8,4192.24,0.30246855795934025,0.42879905050546774,224.70356643638024,0.42879905050546774,224.70356643638024,2,2020
FÊNIX FUNDO DE INVESTIMENTO EM DIREITOS CREDITÓRIOS NÃO-PADRONIZADOS,26.631.527/0001-08,2020-03-04,ID GESTORA DE RECURSOS LTDA,21.046.086/0001-63,26631527,ARC COM+RCIO DE AUTO PE¦AS LTDA,51.986.958/0001-34,AUTOPORT TRANSPORTES E LOGISTICA LTDA,07.677.731/0002-04,0000000000210000000057768,130523001,Duplicata,76.5,75.55,74.86,0.0,AA,2020-02-28,2020-03-14,2020-03-14,2020-02-14,2020-02-14,19,11,A vencer,0.33063491,0.33299248,Sim,35200251986958000134550010001305231002640670,004500000048,,20,9,679.9499999999999,0.31397262076393995,0.4189106923792303,31.648702809250846,0.4189106923792303,31.648702809250846,2,2020
